ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,service,duration,orig_bytes,resp_bytes,conn_state,local_orig,local_resp,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,tunnel_parents
2024-12-16 09:59:54.975208998,CgflZ13ybYBXTEgAvi,192.168.127.114,56266,192.168.127.134,53,udp,dns,0 days 00:00:00.055739,50,176,SF,T,T,0,Dd,1,78,1,204,
2024-12-16 09:59:54.975614071,CyU9mpNNl606E5uJi,192.168.127.114,34226,192.168.127.134,53,udp,dns,0 days 00:00:00.061160,50,234,SF,T,T,0,Dd,1,78,1,262,
2024-12-16 09:59:55.037101984,C9yxrt2diu1QPx2Xwa,192.168.127.114,50785,192.168.127.134,53,udp,dns,0 days 00:00:00.047208,60,137,SF,T,T,0,Dd,1,88,1,165,
2024-12-16 09:59:05.721227884,CX98VA2t5shazpJxr,192.168.127.114,55102,172.217.25.202,443,udp,quic,0 days 00:00:00.806031,7340,6784,SF,T,F,0,Dd,13,7704,16,7232,
2024-12-16 10:00:00.200301886,CuUJzJ4Juyy6xIhHh,192.168.127.114,54767,192.168.127.134,53,udp,dns,0 days 00:00:00.056300,46,101,SF,T,T,0,Dd,1,74,1,129,
2024-12-16 10:00:00.261168002,C948dq1BkMtjMaxDE5,192.168.127.114,38190,192.168.127.134,53,udp,dns,0 days 00:00:00.007068,46,46,SF,T,T,0,Dd,1,74,1,74,
2024-12-16 10:00:00.273683071,CkH0NS2H7cWj2KiyA5,192.168.127.114,59015,192.168.127.134,53,udp,dns,0 days 00:00:00.006380,90,90,SF,T,T,0,Dd,1,118,1,118,
2024-12-16 10:00:00.310137987,Cpdyc42kZCsjBhx1zg,192.168.127.114,51824,192.168.127.134,53,udp,dns,0 days 00:00:00.004602,90,90,SF,T,T,0,Dd,1,118,1,118,
2024-12-16 10:00:00.330110073,Cerh184AdqeXJDTiDf,192.168.127.114,40507,192.168.127.134,53,udp,dns,0 days 00:00:00.038116,44,122,SF,T,T,0,Dd,1,72,1,150,
2024-12-16 10:00:00.382998943,CuCGKh4mjyNjmenCXl,192.168.127.114,60837,192.168.127.134,53,udp,dns,0 days 00:00:00.037970,46,101,SF,T,T,0,Dd,1,74,1,129,
2024-12-16 10:00:00.435872078,ClQMI22DxN7KIo1mba,192.168.127.114,58642,192.168.127.134,53,udp,dns,0 days 00:00:00.039188,45,83,SF,T,T,0,Dd,1,73,1,111,
2024-12-16 10:00:00.489500046,CftXRl1SmDS6dA0N6e,192.168.127.114,44599,192.168.127.134,53,udp,dns,0 days 00:00:00.037172,38,62,SF,T,T,0,Dd,1,66,1,90,
2024-12-16 10:00:00.542279959,CDfcm137UPQfdgW5j4,192.168.127.114,54991,192.168.127.134,53,udp,dns,0 days 00:00:00.378953,90,166,SF,T,T,0,Dd,1,118,1,194,
2024-12-16 10:00:00.937860966,CXi6ziXUbEap0qyF4,192.168.127.114,41573,192.168.127.134,53,udp,dns,0 days 00:00:00.039951,42,70,SF,T,T,0,Dd,1,70,1,98,
2024-12-16 10:00:00.993525982,CK2jn43FFelUIr8Tab,192.168.127.114,51822,192.168.127.134,53,udp,dns,0 days 00:00:00.036470,46,85,SF,T,T,0,Dd,1,74,1,113,
2024-12-16 10:00:01.044575930,CcXc0f3s4n73BzG4Z,192.168.127.114,41557,192.168.127.134,53,udp,dns,0 days 00:00:00.005956,46,46,SF,T,T,0,Dd,1,74,1,74,
2024-12-16 10:00:01.065357924,CmBBcl10dE6xj8NOOl,192.168.127.114,57864,192.168.127.134,53,udp,dns,0 days 00:00:00.043365,44,143,SF,T,T,0,Dd,1,72,1,171,
2024-12-16 10:00:10.552738905,CuRc3i2q8iDIeSjUJ5,192.168.127.114,51204,185.125.190.49,80,tcp,http,0 days 00:00:00.702357,87,189,SF,T,F,0,ShADadfF,5,307,5,401,
2024-12-16 10:00:10.489613056,Cdqlqx2C4fL4Y6JYD9,192.168.127.114,48542,192.168.127.134,53,udp,dns,0 days 00:00:00.061192,47,239,SF,T,T,0,Dd,1,75,1,267,
2024-12-16 09:58:09.677217007,COOFZq4QGp14bCtj4e,192.168.127.114,53827,142.251.222.227,443,udp,quic,0 days 00:01:11.260628,9956,8699,SF,T,F,0,Dd,56,11524,62,10435,
2024-12-16 10:00:14.575135946,CrPWiO2H5NdLS9Lf96,192.168.127.114,52257,192.168.127.134,53,udp,dns,0 days 00:00:00.049007,37,247,SF,T,T,0,Dd,1,65,1,275,
2024-12-16 10:00:14.575249910,CGrdOsEdYG63zlo92,192.168.127.114,46730,192.168.127.134,53,udp,dns,0 days 00:00:00.065689,37,303,SF,T,T,0,Dd,1,65,1,331,
2024-12-16 10:00:14.641345978,C9LveQ3QQq9bOtO1hc,192.168.127.114,38014,192.168.127.134,53,udp,dns,0 days 00:00:00.066170999,49,121,SF,T,T,0,Dd,1,77,1,149,
2024-12-16 09:59:27.205929041,CADPbEO5eUr8KJErj,192.168.127.114,51314,142.251.43.195,443,udp,quic,0 days 00:00:00.369869,4567,6029,SF,T,F,0,Dd,11,4875,13,6393,
2024-12-16 09:59:28.680244923,Cd7ZOb4Lnkga9qEhK2,192.168.127.114,35937,142.251.222.227,443,udp,quic,0 days 00:00:00.169447,6160,5970,SF,T,F,0,Dd,13,6524,17,6446,
2024-12-16 10:00:27.774979115,CBm0NR3S6XfXi8Fj4l,192.168.127.114,37791,192.168.127.134,53,udp,dns,0 days 00:00:00.040668,49,65,SF,T,T,0,Dd,1,77,1,93,
2024-12-16 10:00:27.775283098,C3bfmW38znyW6GGoC5,192.168.127.114,59254,192.168.127.134,53,udp,dns,0 days 00:00:00.040408,49,99,SF,T,T,0,Dd,1,77,1,127,
2024-12-16 10:00:32.986862898,C8k9di7c2bLuin6rl,192.168.127.114,57668,192.168.127.134,53,udp,dns,0 days 00:00:00.061041,74,90,SF,T,T,0,Dd,1,102,1,118,
2024-12-16 10:00:32.987248898,CuG39C3PP7ZuyrDMl6,192.168.127.114,41252,192.168.127.134,53,udp,dns,0 days 00:00:00.063042,74,134,SF,T,T,0,Dd,1,102,1,162,
2024-12-16 09:59:20.066410065,CKe7TG1ViTUoR3OCXf,192.168.127.114,36531,142.251.222.234,443,udp,,0 days 00:00:26.497656,11770,6739,SF,T,F,0,Dd,51,13198,46,8027,
2024-12-16 09:59:59.680275917,Cpb8Ro3FFVXlEhlKv5,192.168.127.114,58960,142.251.222.227,443,udp,,0 days 00:00:00.383184,6195,5028,SF,T,F,0,Dd,13,6559,13,5392,
2024-12-16 09:59:32.926831961,Ce4hih3XIHqsiwCUK6,192.168.127.114,55961,172.217.26.74,443,udp,quic,0 days 00:00:28.343645,7652,6738,SF,T,F,0,Dd,37,8688,38,7802,
2024-12-16 10:00:53.832245111,CPYjyLVbnb7g2t8v1,192.168.127.114,35081,192.168.127.134,53,udp,dns,0 days 00:00:00.034527,43,88,SF,T,T,0,Dd,1,71,1,116,
2024-12-16 10:00:53.832361937,CDtX4i1o1MNL08QpC2,192.168.127.114,58589,192.168.127.134,53,udp,dns,0 days 00:00:00.047992,43,129,SF,T,T,0,Dd,1,71,1,157,
2024-12-16 10:00:53.856005907,CPbqXK2p1wJSupt3T3,192.168.127.114,33047,192.168.127.134,53,udp,dns,0 days 00:00:00.029982,35,51,SF,T,T,0,Dd,1,63,1,79,
2024-12-16 10:00:53.856118917,C3cDmz2CWngYl5xi75,192.168.127.114,34544,192.168.127.134,53,udp,dns,0 days 00:00:00.037893,35,60,SF,T,T,0,Dd,1,63,1,88,
2024-12-16 10:00:53.880565882,CAnpDD3rKH9JeYGOu8,192.168.127.114,60125,192.168.127.134,53,udp,dns,0 days 00:00:00.055333,54,111,SF,T,T,0,Dd,1,82,1,139,
2024-12-16 10:00:12.452387094,CcZNb13HKY4RPBTvmd,192.168.127.114,48142,239.255.255.250,1900,udp,,0 days 00:00:03.002892,692,0,S0,T,F,0,D,4,804,0,0,
2024-12-16 10:00:01.727180004,Cf0ife26d2YmgsXF6j,192.168.127.114,57531,172.217.25.202,443,udp,quic,0 days 00:00:13.870663,8831,13971,SF,T,F,0,Dd,26,9559,32,14867,
2024-12-16 10:01:08.659997940,CIyM0J2pAsYYHGUBWi,192.168.127.114,42583,192.168.127.134,53,udp,dns,0 days 00:00:00.045133,28,44,SF,T,T,0,Dd,1,56,1,72,
2024-12-16 10:01:08.660254002,CnAAKZiWGTx7y8f3f,192.168.127.114,36101,192.168.127.134,53,udp,dns,0 days 00:00:00.051977,28,56,SF,T,T,0,Dd,1,56,1,84,
2024-12-16 10:01:08.766402960,Cdwx2n4saxGtXOXzxh,192.168.127.114,37004,192.168.127.134,53,udp,dns,0 days 00:00:00.037056,45,84,SF,T,T,0,Dd,1,73,1,112,
2024-12-16 10:00:27.156121969,CxX0dm4ot8kpaSmzw,192.168.127.114,59175,142.251.43.195,443,udp,quic,0 days 00:00:00.352233,4456,6008,SF,T,F,0,Dd,10,4736,12,6344,
2024-12-16 10:00:30.679121017,CgRaZl7SBH2Xp4C0f,192.168.127.114,34717,142.251.222.227,443,udp,,0 days 00:00:00.559834,7033,4661,SF,T,F,0,Dd,14,7425,14,5053,
2024-12-16 10:01:28.379276037,CfgQmy3RheBvPShazb,192.168.127.114,42253,192.168.127.134,53,udp,dns,0 days 00:00:00.070597,28,53,SF,T,T,0,Dd,1,56,1,81,
2024-12-16 10:01:29.582390070,CmGJwJ3V2IxMsOSESi,192.168.127.114,39091,192.168.127.134,53,udp,dns,0 days 00:00:00.068730,49,65,SF,T,T,0,Dd,1,77,1,93,
2024-12-16 10:01:29.582726955,Cju24w2F4lCnvcFmW9,192.168.127.114,58914,192.168.127.134,53,udp,dns,0 days 00:00:00.051243,49,99,SF,T,T,0,Dd,1,77,1,127,
2024-12-16 10:00:27.818120956,CJewW13EBSS9Wob9dc,192.168.127.114,45555,142.251.222.234,443,udp,quic,0 days 00:00:19.884749,4499,4811,SF,T,F,0,Dd,25,5199,26,5539,
2024-12-16 10:00:14.634938955,CejX7e4ESZEKkLehpj,192.168.127.114,34966,13.107.246.59,443,tcp,ssl,0 days 00:01:30.189585,3340,46460,SF,T,F,35000,ShADadcgfF,23,4280,26,12512,
2024-12-16 10:01:43.516568899,ClApfj3TJqZkQWMmec,192.168.127.114,51378,192.168.127.134,53,udp,dns,0 days 00:00:00.060582,47,383,SF,T,T,0,Dd,1,75,1,411,
2024-12-16 10:00:53.893930912,CwLWrF1LZViUjJnlZi,192.168.127.114,44897,142.250.199.35,443,udp,quic,0 days 00:00:00.163907,5978,5456,SF,T,F,0,Dd,9,6230,11,5764,
2024-12-16 10:00:33.052475929,CO30uE4GBo9SLFtPz2,192.168.127.114,40460,142.251.223.74,443,udp,,0 days 00:00:21.009747,10026,6232,SF,T,F,0,Dd,29,10838,27,6988,
2024-12-16 10:00:53.874670982,CHBjkW1DiZroUBoqpk,192.168.127.114,38807,216.58.196.1,443,udp,quic,0 days 00:00:00.188647,6387,27375,SF,T,F,0,Dd,20,6947,29,28187,
2024-12-16 10:00:54.823740959,CZkqpS1MQmANvh1RZ2,192.168.127.114,43396,91.189.91.157,123,udp,ntp,0 days 00:00:00.375890,48,48,SF,T,F,0,Dd,1,76,1,76,
2024-12-16 10:01:01.675983906,CaFiQf1PJG7FrOZi8,192.168.127.114,38762,142.251.222.227,443,udp,quic,0 days 00:00:00.178813,4879,4652,SF,T,F,0,Dd,11,5187,14,5044,
2024-12-16 10:01:55.678390026,CxdWCHifp6Zl52vVg,192.168.127.114,49597,192.168.127.134,53,udp,dns,0 days 00:00:00.058529,33,49,SF,T,T,0,Dd,1,61,1,77,
2024-12-16 10:01:55.678673029,C2Ocff2ZJGUljHwgQj,192.168.127.114,51303,192.168.127.134,53,udp,dns,0 days 00:00:00.050774,33,83,SF,T,T,0,Dd,1,61,1,111,
2024-12-16 09:59:55.043718100,CoTfIplVQecI14Dij,192.168.127.114,48900,104.208.16.90,443,tcp,ssl,0 days 00:02:10.557351,11732,6983,RSTR,T,F,4200,ShADadcgr,22,12632,20,3595,
2024-12-16 10:02:03.679419994,CnQR8D2tm6W6ignCa,192.168.127.114,56339,192.168.127.134,53,udp,dns,0 days 00:00:00.072991,33,49,SF,T,T,0,Dd,1,61,1,77,
2024-12-16 10:02:03.679677963,Ce3tm83GdEmLV5M9sd,192.168.127.114,35060,192.168.127.134,53,udp,dns,0 days 00:00:00.079316,33,93,SF,T,T,0,Dd,1,61,1,121,
2024-12-16 10:02:08.662544012,CZ8YdlvNuT1NHD2ac,192.168.127.114,38550,142.250.199.46,80,tcp,http,0 days 00:00:00.681565,74,773,SF,T,F,0,ShADadFf,6,334,5,985,
2024-12-16 10:02:10.678487062,CH5g4G4ZyI8nVgSBSl,192.168.127.114,55276,192.168.127.134,53,udp,dns,0 days 00:00:00.054956,37,53,SF,T,T,0,Dd,1,65,1,81,
2024-12-16 10:02:10.678782940,Cn9vdq4hF9brP369g1,192.168.127.114,46115,192.168.127.134,53,udp,dns,0 days 00:00:00.071555,37,87,SF,T,T,0,Dd,1,65,1,115,
2024-12-16 10:02:11.274893999,Cv7ffNEQv42j0Xiy7,192.168.127.114,42209,192.168.127.134,53,udp,dns,0 days 00:00:00.405123,47,383,SF,T,T,0,Dd,1,75,1,411,
2024-12-16 10:02:15.636157036,C1yEpA3sDzjdrSraq4,192.168.127.114,38556,142.250.199.46,80,tcp,http,0 days 00:00:00.687675,74,773,SF,T,F,0,ShADadFf,6,334,5,985,
2024-12-16 10:00:10.677644968,Cr0Ibk4xoTuPMaKWz9,192.168.127.114,45282,142.251.222.227,443,udp,quic,0 days 00:01:11.426276,10521,9700,SF,T,F,0,Dd,55,12061,59,11352,
2024-12-16 10:02:18.720916986,CAtKsB4cmDNPoagA5b,192.168.127.114,54902,142.250.199.46,80,tcp,http,0 days 00:00:00.964931,74,773,SF,T,F,0,ShADadFf,6,334,5,985,
2024-12-16 10:01:27.158685923,C4srTQ3V4QewXFjiNf,192.168.127.114,43217,142.251.43.195,443,udp,,0 days 00:00:01.325654,8707,7263,SF,T,F,0,Dd,14,9099,13,7627,
2024-12-16 10:01:28.386226892,CQsfDL1a7TxKHDNaa,192.168.127.114,49921,142.250.199.46,443,udp,quic,0 days 00:00:00.319338,4776,4556,SF,T,F,0,Dd,9,5028,11,4864,
2024-12-16 10:01:32.677993059,CdLSOd1d8bJprtPwdk,192.168.127.114,58285,142.251.222.227,443,udp,,0 days 00:00:00.450506,8623,5942,SF,T,F,0,Dd,14,9015,16,6390,
2024-12-16 10:02:27.159493923,CsGdN62BW9gyQ2x7bd,192.168.127.114,39297,192.168.127.134,53,udp,dns,0 days 00:00:00.060141,29,45,SF,T,T,0,Dd,1,57,1,73,
2024-12-16 10:02:27.159837008,CmA73k20UtHyMAuId8,192.168.127.114,37394,192.168.127.134,53,udp,dns,0 days 00:00:00.069136,29,89,SF,T,T,0,Dd,1,57,1,117,
2024-12-16 10:01:35.795717001,CXk0qn1ZjThIX6W6P1,192.168.127.114,44695,142.251.223.74,443,udp,quic,0 days 00:00:06.524818,6155,5791,SF,T,F,0,Dd,16,6603,18,6295,
2024-12-16 10:01:29.653942108,COf8Cd3GyHKzQDPSl1,192.168.127.114,34021,216.58.196.42,443,udp,quic,0 days 00:00:20.200910,7428,4851,SF,T,F,0,Dd,25,8128,24,5523,
2024-12-16 10:02:30.361977100,CWv2ZnBZv56ZIbl6b,192.168.127.114,47138,8.8.8.8,80,tcp,http,0 days 00:00:25.038707,71,0,RSTR,T,F,0,ShADaFr,4,251,3,132,
2024-12-16 10:01:08.712841034,CH61s62kWa7ZpGJfja,192.168.127.114,8,142.250.199.46,0,icmp,,0 days 00:00:52.136752,2968,2968,OTH,T,F,0,,53,4452,53,4452,
2024-12-16 10:02:03.761560917,CfzkpP3YEPvkYPqDBg,192.168.127.114,48600,142.251.223.67,443,udp,,0 days 00:00:00.747413,7078,4631,SF,T,F,0,Dd,14,7470,13,4995,
2024-12-16 09:56:19.053769112,CqDG5Q3ro5g0jx6gjk,192.168.127.114,40268,104.18.32.47,443,tcp,,0 days 00:06:41.013174,7533,401,SF,T,F,0,DadAfF,17,8213,18,1121,
2024-12-16 10:02:55.805044889,CtJZdk3ObxjKrSalIg,192.168.127.114,59087,192.168.127.134,53,udp,dns,0 days 00:00:00.031590,52,68,SF,T,T,0,Dd,1,80,1,96,
2024-12-16 10:02:55.805320024,CcUdnCsereUgCjLcb,192.168.127.114,46944,192.168.127.134,53,udp,dns,0 days 00:00:00.043477,52,102,SF,T,T,0,Dd,1,80,1,130,
2024-12-16 10:02:10.747968912,CyAeUq4xGcCBvxSsB3,192.168.127.114,50306,74.125.68.84,443,udp,quic,0 days 00:00:00.264407999,9036,5882,SF,T,F,0,Dd,13,9400,17,6358,
2024-12-16 10:02:12.453722000,CNnfzL1s39WpPytnpe,192.168.127.114,33704,239.255.255.250,1900,udp,,0 days 00:00:03.001855,692,0,S0,T,F,0,D,4,804,0,0,
2024-12-16 10:02:27.231472969,ChKHZA3sxZsOXW4lta,192.168.127.114,39737,142.251.43.131,443,udp,quic,0 days 00:00:00.483536,4521,6051,SF,T,F,0,Dd,12,4857,14,6443,
2024-12-16 10:02:34.680917978,CHoPkS1M2CzwUcKxqj,192.168.127.114,44117,142.251.223.67,443,udp,quic,0 days 00:00:00.219316,4957,4651,SF,T,F,0,Dd,12,5293,14,5043,
2024-12-16 10:02:36.325995922,CZ6WRlPaexY4quybe,192.168.127.114,52242,142.251.223.74,443,udp,quic,0 days 00:00:06.513695,6153,5805,SF,T,F,0,Dd,16,6601,19,6337,
2024-12-16 10:03:40.490149975,CBMPeh3n0gaRu4Dye6,192.168.127.114,48659,192.168.127.134,53,udp,dns,0 days 00:00:00.067763,47,383,SF,T,T,0,Dd,1,75,1,411,
2024-12-16 10:03:41.685137033,CNAmcM15QnimzGh5hb,192.168.127.114,55090,192.168.127.134,53,udp,dns,0 days 00:00:00.086084,33,49,SF,T,T,0,Dd,1,61,1,77,
2024-12-16 10:03:41.685417891,ColEk53iYVV4Cd6gS8,192.168.127.114,54475,192.168.127.134,53,udp,dns,0 days 00:00:00.085852,33,83,SF,T,T,0,Dd,1,61,1,111,
2024-12-16 10:02:55.846606016,C1FbYZ2gJA9EhpcaQ4,192.168.127.114,44690,172.217.25.202,443,udp,quic,0 days 00:00:01.847957,8312,10411,SF,T,F,0,Dd,22,8928,26,11139,
2024-12-16 10:02:11.674655914,CY31jo4gnYArnACUth,192.168.127.114,56305,142.251.223.67,443,udp,quic,0 days 00:00:46.159975,6315,6477,SF,T,F,0,Dd,37,7351,41,7625,
2024-12-16 10:03:05.713802099,CVb9mK22XcMabbVeU9,192.168.127.114,45945,142.251.223.67,443,udp,,0 days 00:00:00.302629,5023,5028,SF,T,F,0,Dd,13,5387,13,5392,
2024-12-16 10:03:56.675497055,CT8msc2cdu8dczQSoe,192.168.127.114,42337,192.168.127.134,53,udp,dns,0 days 00:00:00.214992,33,49,SF,T,T,0,Dd,1,61,1,77,
2024-12-16 10:03:56.675566912,CrY6ek7H0hBP7EYzd,192.168.127.114,37982,192.168.127.134,53,udp,dns,0 days 00:00:00.214945,33,90,SF,T,T,0,Dd,1,61,1,118,
2024-12-16 10:03:27.161679029,C5WOnb2TfzoZNkjY9l,192.168.127.114,45977,142.251.43.131,443,udp,quic,0 days 00:00:00.364273,4456,6003,SF,T,F,0,Dd,10,4736,12,6339,
2024-12-16 10:03:36.677203894,CvZmHc3Rb6JM41PlM5,192.168.127.114,43330,142.251.223.67,443,udp,quic,0 days 00:00:00.172593,3704,4656,SF,T,F,0,Dd,11,4012,14,5048,
2024-12-16 10:03:41.773875952,C0xxkI3yO1PlQCUgmh,192.168.127.114,56818,172.217.26.78,443,udp,quic,0 days 00:00:00.293012,7010,4397,SF,T,F,0,Dd,11,7318,13,4761,
2024-12-16 10:03:36.735961914,CpLPpZLWug1wHnYxi,192.168.127.114,58902,142.251.223.74,443,udp,quic,0 days 00:00:06.812849,4980,5808,SF,T,F,0,Dd,16,5428,19,6340,
2024-12-16 10:04:36.929488897,CZQds42xsrdW2Oc6Sd,192.168.127.114,38735,192.168.127.134,53,udp,dns,0 days 00:00:00.094607,74,90,SF,T,T,0,Dd,1,102,1,118,
2024-12-16 10:04:36.929791927,Cqqpbp4CKAbo3yGFD6,192.168.127.114,59956,192.168.127.134,53,udp,dns,0 days 00:00:00.094350,74,134,SF,T,T,0,Dd,1,102,1,162,
2024-12-16 10:04:05.954720020,CdVNwtP3yYXTXQhnf,192.168.127.114,39465,142.250.199.46,443,udp,quic,0 days 00:00:00.471420,5790,4590,SF,T,F,0,Dd,11,6098,12,4926,
2024-12-16 10:04:07.679121017,CKVtAY3e5WVBswCDZj,192.168.127.114,46517,142.250.199.3,443,udp,quic,0 days 00:00:00.297591,6124,5942,SF,T,F,0,Dd,12,6460,16,6390,
2024-12-16 10:05:05.086956978,CymLbB1dmEE57rNX8h,192.168.127.114,34254,34.120.177.193,443,tcp,ssl,0 days 00:00:00.264210,187,3604,SF,T,F,3604,ShADacgFf,7,487,5,212,
2024-12-16 10:05:04.678057909,CQPhjs259zFeSSXzg7,192.168.127.114,50578,8.8.4.4,53,udp,dns,0 days 00:00:00.408265,29,57,SF,T,F,0,Dd,1,57,1,85,
2024-12-16 10:05:04.678080082,C5R1Tx4vFg9B88RoRd,192.168.127.114,39932,8.8.4.4,53,udp,dns,0 days 00:00:00.408198,29,45,SF,T,F,0,Dd,1,57,1,73,
2024-12-16 10:04:12.453912020,C6sVTc4w5x8Ixn9kB1,192.168.127.114,52678,239.255.255.250,1900,udp,,0 days 00:00:03.001821,692,0,S0,T,F,0,D,4,804,0,0,
2024-12-16 10:05:10.720851898,C4FuBT3529BY6xPmrg,192.168.127.114,52758,185.125.190.48,80,tcp,http,0 days 00:00:01.018257,87,189,SF,T,F,0,ShADadfF,5,307,5,401,
2024-12-16 10:05:09.676647902,CPp7QXm0V1MzOy9rf,192.168.127.114,37396,192.168.127.134,53,udp,dns,0 days 00:00:00.233872,33,49,SF,T,T,0,Dd,1,61,1,77,
2024-12-16 10:05:09.676997900,Ctl8LJ1GH9SMgZCzek,192.168.127.114,33998,192.168.127.134,53,udp,dns,0 days 00:00:00.233473,33,90,SF,T,T,0,Dd,1,61,1,118,
2024-12-16 10:05:10.489765882,CBGkDhM5eec9iFw65,192.168.127.114,50877,192.168.127.134,53,udp,dns,0 days 00:00:00.228880,47,239,SF,T,T,0,Dd,1,75,1,267,
2024-12-16 10:05:15.014664888,CrQAA8SdaU4dhzI3a,192.168.127.114,47597,192.168.127.134,53,udp,dns,0 days 00:00:00.623802,37,247,SF,T,T,0,Dd,1,65,1,275,
2024-12-16 10:05:15.014920950,CxtEn02cPteSr8SkL1,192.168.127.114,45353,192.168.127.134,53,udp,dns,0 days 00:00:00.623595,37,303,SF,T,T,0,Dd,1,65,1,331,
2024-12-16 10:05:15.640743971,Cu5j81pzLBDLEVr38,192.168.127.114,34104,192.168.127.134,53,udp,dns,0 days 00:00:00.062806,49,109,SF,T,T,0,Dd,1,77,1,137,
2024-12-16 10:05:16.871997118,Cab5FH2ZcbHv3d4fpl,192.168.127.114,38905,192.168.127.134,53,udp,dns,0 days 00:00:00.071246,38,110,SF,T,T,0,Dd,1,66,1,138,
2024-12-16 10:05:16.872348070,Cx5TrN1cv9CMEBSq7c,192.168.127.114,57749,192.168.127.134,53,udp,dns,0 days 00:00:00.111126,38,125,SF,T,T,0,Dd,1,66,1,153,
2024-12-16 10:05:16.984297037,Ccajdh4wCKNWsVWM4h,192.168.127.114,40982,192.168.127.134,53,udp,dns,0 days 00:00:00.079614,42,110,SF,T,T,0,Dd,1,70,1,138,
2024-12-16 10:04:27.162564993,CDYoe517Qo1vKu8nB1,192.168.127.114,44535,142.251.43.131,443,udp,quic,0 days 00:00:00.676725,4432,5994,SF,T,F,0,Dd,9,4684,12,6330,
2024-12-16 10:04:11.554567099,CoOIzkxyMB2Rf6wZ9,192.168.127.114,55843,172.217.25.202,443,udp,quic,0 days 00:00:20.189517,12307,17422,SF,T,F,0,Dd,37,13343,44,18654,
2024-12-16 10:04:38.680725098,CVrmMb4ckwIBHLX35i,192.168.127.114,36249,142.250.199.3,443,udp,,0 days 00:00:00.908833,7070,4664,SF,T,F,0,Dd,15,7490,14,5056,
2024-12-16 10:05:34.792145014,C55utE3B3jtcGOzTD,192.168.127.114,55666,192.168.127.134,53,udp,dns,0 days 00:00:00.230981,49,65,SF,T,T,0,Dd,1,77,1,93,
2024-12-16 10:05:34.792459965,CGAHlMCR5HNXVZUu9,192.168.127.114,47887,192.168.127.134,53,udp,dns,0 days 00:00:00.230710,49,99,SF,T,T,0,Dd,1,77,1,127,
2024-12-16 10:04:37.026612043,ClBHneJ2ZDWyzAYPf,192.168.127.114,53771,172.217.166.138,443,udp,quic,0 days 00:00:09.156870,8183,6377,SF,T,F,0,Dd,35,9163,38,7441,
2024-12-16 10:05:39.096412897,CKylmU1QTZTOjvk0Ol,192.168.127.114,35716,192.168.127.134,53,udp,dns,0 days 00:00:00.571058,74,90,SF,T,T,0,Dd,1,102,1,118,
2024-12-16 10:05:39.096714020,Cmz3Z715idMh9OJzSh,192.168.127.114,33256,192.168.127.134,53,udp,dns,0 days 00:00:00.570809,74,134,SF,T,T,0,Dd,1,102,1,162,
2024-12-16 10:02:31.603799105,C8FiPR1J0sMdUtLlV5,192.168.127.114,44786,216.58.196.42,443,udp,quic,0 days 00:02:22.833935,10597,6657,SF,T,F,0,Dd,80,12837,80,8897,
2024-12-16 10:03:56.892961025,CnBdgP1blQkT9jOtn,192.168.127.114,52838,142.250.199.3,443,udp,quic,0 days 00:01:02.009221,6296,7416,SF,T,F,0,Dd,53,7780,58,9040,
2024-12-16 10:05:54.686729908,CbSUbd3qvTsv3feY42,192.168.127.114,37399,192.168.127.134,53,udp,dns,0 days 00:00:00.106308,47,63,SF,T,T,0,Dd,1,75,1,91,
2024-12-16 10:05:54.686810017,CRWTQu2GJuP3OOzSKl,192.168.127.114,54297,192.168.127.134,53,udp,dns,0 days 00:00:00.183403,47,107,SF,T,T,0,Dd,1,75,1,135,
2024-12-16 10:05:09.913067102,CXrYs7yeRDytZTbj1,192.168.127.114,53099,142.251.223.67,443,udp,quic,0 days 00:00:00.443021,4954,5946,SF,T,F,0,Dd,12,5290,16,6394,
2024-12-16 10:05:11.324091911,CDrjAT0rimms0l2Jb,192.168.127.114,47594,91.189.91.157,123,udp,ntp,0 days 00:00:00.414871,48,48,SF,T,F,0,Dd,1,76,1,76,
2024-12-16 10:05:27.163532019,CglHAa499SDeKbWvTl,192.168.127.114,43801,142.251.43.131,443,udp,quic,0 days 00:00:00.791880,4431,5997,SF,T,F,0,Dd,9,4683,12,6333,
2024-12-16 10:05:30.871258020,CUsA1r2tgduy3p4CAg,192.168.127.114,50282,35.227.224.122,443,udp,quic,0 days 00:00:00.237311,2738,6096,SF,T,F,0,Dd,5,2878,9,6348,
2024-12-16 10:06:24.997473955,CkNQZ2bVKaSvwKvNa,192.168.127.114,45160,192.168.127.134,53,udp,dns,0 days 00:00:00.395519,42,58,SF,T,T,0,Dd,1,70,1,86,
2024-12-16 10:06:24.998059034,CYuoTf2a3L2Xkej5kb,192.168.127.114,43633,192.168.127.134,53,udp,dns,0 days 00:00:00.394970,42,110,SF,T,T,0,Dd,1,70,1,138,
2024-12-16 10:06:33.145247936,CIEZoC1ZTkwZGEdUs3,192.168.127.114,41182,142.251.43.131,443,tcp,,,,,S0,T,F,0,S,1,60,0,0,
2024-12-16 10:05:40.680598974,C9NEjBykKmSmFDV29,192.168.127.114,45970,142.251.223.67,443,udp,quic,0 days 00:00:00.253616,4876,4648,SF,T,F,0,Dd,11,5184,14,5040,
