ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,service,duration,orig_bytes,resp_bytes,conn_state,local_orig,local_resp,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,tunnel_parents
2024-12-16 10:07:24.932857037,CngsKE2jWon2xZC5Tb,192.168.28.229,39003,192.168.28.1,53,udp,dns,0 days 00:00:00.007655,90,90,SF,T,T,0,Dd,1,118,1,118,
2024-12-16 10:07:24.941258907,C19ckW1G3MwlB99F5,192.168.28.229,39441,192.168.28.1,53,udp,dns,0 days 00:00:00.006936,90,90,SF,T,T,0,Dd,1,118,1,118,
2024-12-16 10:07:24.948899984,CVqlt322WclQIMfuM8,192.168.28.229,57446,192.168.28.1,53,udp,dns,0 days 00:00:00.007741,90,90,SF,T,T,0,Dd,1,118,1,118,
2024-12-16 10:07:24.957416058,CLcqgd2I2adqrXnwp8,192.168.28.229,55872,192.168.28.1,53,udp,dns,0 days 00:00:00.007770,90,90,SF,T,T,0,Dd,1,118,1,118,
2024-12-16 10:07:24.981573105,CoLe9m2QniJ3nGTozl,192.168.28.229,54317,192.168.28.1,53,udp,dns,0 days 00:00:00.004627,45,45,SF,T,T,0,Dd,1,73,1,73,
2024-12-16 10:07:24.986565113,CZfSfaOmSr2k31yah,192.168.28.229,58016,192.168.28.1,53,udp,dns,0 days 00:00:00.004776,41,41,SF,T,T,0,Dd,1,69,1,69,
2024-12-16 10:07:24.991662979,CGfL9t2Xbhpyf0xJ2a,192.168.28.229,39840,192.168.28.1,53,udp,dns,0 days 00:00:00.004350,41,41,SF,T,T,0,Dd,1,69,1,69,
2024-12-16 10:07:24.996439934,Cu9uV11TO2bl06abGl,192.168.28.229,50309,192.168.28.1,53,udp,dns,0 days 00:00:00.004939,41,41,SF,T,T,0,Dd,1,69,1,69,
2024-12-16 10:07:25.001777887,CfDcQ838uTScHjtH81,192.168.28.229,50690,192.168.28.1,53,udp,dns,0 days 00:00:00.004970,41,41,SF,T,T,0,Dd,1,69,1,69,
2024-12-16 10:07:25.007086992,CvrDl92TP3enSkdOm8,192.168.28.229,55628,192.168.28.1,53,udp,dns,0 days 00:00:00.005076,40,40,SF,T,T,0,Dd,1,68,1,68,
2024-12-16 10:07:25.012598038,C4234J3RpnAOsWTrD4,192.168.28.229,43980,192.168.28.1,53,udp,dns,0 days 00:00:00.004899,40,40,SF,T,T,0,Dd,1,68,1,68,
2024-12-16 10:07:25.017940044,CmvocAYqCoDORxk08,192.168.28.229,40312,192.168.28.1,53,udp,dns,0 days 00:00:00.004973,41,41,SF,T,T,0,Dd,1,69,1,69,
2024-12-16 10:07:25.023475885,CGXvA53PoIAOrQFjea,192.168.28.229,48753,192.168.28.1,53,udp,dns,0 days 00:00:00.008049,90,90,SF,T,T,0,Dd,1,118,1,118,
2024-12-16 10:07:25.032337904,COaeNt3DbcSwuNcwei,192.168.28.229,42781,192.168.28.1,53,udp,dns,0 days 00:00:00.007765,90,90,SF,T,T,0,Dd,1,118,1,118,
2024-12-16 10:07:25.040797949,CFdK7A3VxxT4x9d25h,192.168.28.229,58025,192.168.28.1,53,udp,dns,0 days 00:00:00.008121,90,90,SF,T,T,0,Dd,1,118,1,118,
2024-12-16 10:07:25.049787998,CUJLhy2pTI4zuFXhtb,192.168.28.229,49212,192.168.28.1,53,udp,dns,0 days 00:00:00.006532,90,90,SF,T,T,0,Dd,1,118,1,118,
2024-12-16 10:07:25.057087898,CA5LSV3SsSUSpU2DKf,192.168.28.229,42338,192.168.28.1,53,udp,dns,0 days 00:00:00.007699,90,90,SF,T,T,0,Dd,1,118,1,118,
2024-12-16 10:07:25.065606117,CElsNS1ia2AJr9COj3,192.168.28.229,36057,192.168.28.1,53,udp,dns,0 days 00:00:00.009222,90,90,SF,T,T,0,Dd,1,118,1,118,
2024-12-16 10:07:25.075903893,CgFKrg2TJiUzyJi4g1,192.168.28.229,51601,192.168.28.1,53,udp,dns,0 days 00:00:00.007783,90,90,SF,T,T,0,Dd,1,118,1,118,
2024-12-16 10:07:25.084714890,CkwHyX2BXOK0ZBQwO5,192.168.28.229,44092,192.168.28.1,53,udp,dns,0 days 00:00:00.007515,90,90,SF,T,T,0,Dd,1,118,1,118,
2024-12-16 10:07:25.093085051,CtjtLV31IKWCQDNLS8,192.168.28.229,45981,192.168.28.1,53,udp,dns,0 days 00:00:00.007585,90,90,SF,T,T,0,Dd,1,118,1,118,
2024-12-16 10:07:25.101449966,CpowGA1YSBuxfuQ4nb,192.168.28.229,50345,192.168.28.1,53,udp,dns,0 days 00:00:00.005132,90,90,SF,T,T,0,Dd,1,118,1,118,
2024-12-16 10:07:25.107264996,CdOQnR2kzJ3KyLEM7b,192.168.28.229,36827,192.168.28.1,53,udp,dns,0 days 00:00:00.007369,90,90,SF,T,T,0,Dd,1,118,1,118,
2024-12-16 10:07:25.122096062,CzC4BAsntqrzXA7Sk,192.168.28.229,35573,192.168.28.1,53,udp,dns,0 days 00:00:00.005133,23,23,SF,T,T,0,Dd,1,51,1,51,
2024-12-16 10:07:25.338912010,CBO0FU3On7fnLnVZNh,192.168.28.229,44468,192.168.28.1,53,udp,dns,0 days 00:00:00.007799,45,45,SF,T,T,0,Dd,1,73,1,73,
2024-12-16 10:07:25.347142935,C4Qj4t2EoN7fG4Lyff,192.168.28.229,34814,192.168.28.1,53,udp,dns,0 days 00:00:00.004800,41,41,SF,T,T,0,Dd,1,69,1,69,
2024-12-16 10:07:25.352444887,CIeRkC3BbrhDwyjQHc,192.168.28.229,49802,192.168.28.1,53,udp,dns,0 days 00:00:00.003454,41,41,SF,T,T,0,Dd,1,69,1,69,
2024-12-16 10:07:25.356319904,CUgNPw2FEQBeB1yasj,192.168.28.229,51450,192.168.28.1,53,udp,dns,0 days 00:00:00.004306,41,41,SF,T,T,0,Dd,1,69,1,69,
2024-12-16 10:07:25.361025095,C6ra4c1gtrlROIURIh,192.168.28.229,33994,192.168.28.1,53,udp,dns,0 days 00:00:00.006584,41,41,SF,T,T,0,Dd,1,69,1,69,
2024-12-16 10:07:25.368094921,CcXE2z2OQlxAlnWld1,192.168.28.229,36415,192.168.28.1,53,udp,dns,0 days 00:00:00.005000,40,40,SF,T,T,0,Dd,1,68,1,68,
2024-12-16 10:07:25.373459101,CHlAyE1KOJw3vtwKx1,192.168.28.229,59184,192.168.28.1,53,udp,dns,0 days 00:00:00.007214,40,40,SF,T,T,0,Dd,1,68,1,68,
2024-12-16 10:07:25.381156921,CxtI2NXCHzdvkFZk9,192.168.28.229,43708,192.168.28.1,53,udp,dns,0 days 00:00:00.004848,41,41,SF,T,T,0,Dd,1,69,1,69,
2024-12-16 10:07:25.386780977,Cl6qAG1TGF5UZIy3P7,192.168.28.229,45624,192.168.28.1,53,udp,dns,0 days 00:00:00.007905,90,90,SF,T,T,0,Dd,1,118,1,118,
2024-12-16 10:07:25.395704985,ClOjTx4DpRWVYK8hG,192.168.28.229,45376,192.168.28.1,53,udp,dns,0 days 00:00:00.007427,90,90,SF,T,T,0,Dd,1,118,1,118,
2024-12-16 10:07:25.404119968,CPr25e3irbuBWGTmZd,192.168.28.229,60766,192.168.28.1,53,udp,dns,0 days 00:00:00.006914,90,90,SF,T,T,0,Dd,1,118,1,118,
2024-12-16 10:07:25.412036896,COcUnm1qVivUXPyKp8,192.168.28.229,48116,192.168.28.1,53,udp,dns,0 days 00:00:00.007627,90,90,SF,T,T,0,Dd,1,118,1,118,
2024-12-16 10:07:25.420523882,CHlR9Z2wkdpNKhH0I7,192.168.28.229,56779,192.168.28.1,53,udp,dns,0 days 00:00:00.008185,90,90,SF,T,T,0,Dd,1,118,1,118,
2024-12-16 10:07:25.429549932,CMZYATp7io2IRAkqi,192.168.28.229,34618,192.168.28.1,53,udp,dns,0 days 00:00:00.008624,90,90,SF,T,T,0,Dd,1,118,1,118,
2024-12-16 10:07:25.439234972,CxMdie3ijb8KbxcSSf,192.168.28.229,60571,192.168.28.1,53,udp,dns,0 days 00:00:00.008910,90,90,SF,T,T,0,Dd,1,118,1,118,
2024-12-16 10:07:25.449055910,CX8iAw3oFpWalzMUo2,192.168.28.229,52976,192.168.28.1,53,udp,dns,0 days 00:00:00.008566,90,90,SF,T,T,0,Dd,1,118,1,118,
2024-12-16 10:07:25.458415031,CKjFIp14p1BVoMzidd,192.168.28.229,43282,192.168.28.1,53,udp,dns,0 days 00:00:00.009739,90,90,SF,T,T,0,Dd,1,118,1,118,
2024-12-16 10:07:25.469202042,CNrsWa1uXw0BFMGTfa,192.168.28.229,54379,192.168.28.1,53,udp,dns,0 days 00:00:00.007019,90,90,SF,T,T,0,Dd,1,118,1,118,
2024-12-16 10:07:25.477135897,CiQqgF33PefwOWXUx5,192.168.28.229,33336,192.168.28.1,53,udp,dns,0 days 00:00:00.007958,90,90,SF,T,T,0,Dd,1,118,1,118,
2024-12-16 10:07:25.491664886,Cik1JHgvtfpeCcuJ1,192.168.28.229,36882,192.168.28.1,53,udp,dns,0 days 00:00:00.009366,23,23,SF,T,T,0,Dd,1,51,1,51,
2024-12-16 10:07:26.500299931,CAeHyW1dxd1lbeZdOc,192.168.28.229,35180,192.168.28.1,53,udp,dns,0 days 00:00:00.004557,55,55,SF,T,T,0,Dd,1,83,1,83,
2024-12-16 10:07:26.500421047,CVytCi24rgq9UsBlDl,192.168.28.229,33577,192.168.28.1,53,udp,dns,0 days 00:00:00.004420,49,49,SF,T,T,0,Dd,1,77,1,77,
2024-12-16 10:07:26.500514030,Cteo5c4eSVktxYRq44,192.168.28.229,57834,192.168.28.1,53,udp,dns,0 days 00:00:00.004309,48,48,SF,T,T,0,Dd,1,76,1,76,
2024-12-16 10:07:26.500608921,CbADSz1uhuhWBOdtKj,192.168.28.229,33149,192.168.28.1,53,udp,dns,0 days 00:00:00.004250,50,50,SF,T,T,0,Dd,1,78,1,78,
2024-12-16 10:07:26.500725985,Ctv2R327vWNgl1ueG1,192.168.28.229,44224,192.168.28.1,53,udp,dns,0 days 00:00:00.004709,42,42,SF,T,T,0,Dd,1,70,1,70,
2024-12-16 10:07:26.500818968,Ct5z321COrg7L3Efwa,192.168.28.229,38092,192.168.28.1,53,udp,dns,0 days 00:00:00.005020,50,50,SF,T,T,0,Dd,1,78,1,78,
2024-12-16 10:07:26.615834951,CTZqCD41doCICfaBp6,192.168.28.229,38514,192.168.28.1,53,udp,dns,0 days 00:00:00.004848,44,44,SF,T,T,0,Dd,1,72,1,72,
2024-12-16 10:07:28.981822014,CUyuyb2u9ILbhjcyZ8,192.168.28.229,51622,192.168.28.1,53,udp,dns,0 days 00:00:00.006266,38,174,SF,T,T,0,Dd,1,66,1,202,
2024-12-16 10:07:29.118618011,C79GddW4qoajYNZH7,192.168.28.229,33152,192.168.28.1,53,udp,dns,0 days 00:00:00.004945,49,49,SF,T,T,0,Dd,1,77,1,77,
2024-12-16 10:07:29.118700981,C82ZEL1lcD5bDC7Tb3,192.168.28.229,44108,192.168.28.1,53,udp,dns,0 days 00:00:00.004837,42,42,SF,T,T,0,Dd,1,70,1,70,
2024-12-16 10:07:29.118766069,CDUgPL1fpqEHFcOAQ5,192.168.28.229,36248,192.168.28.1,53,udp,dns,0 days 00:00:00.004793,48,48,SF,T,T,0,Dd,1,76,1,76,
2024-12-16 10:07:29.118833065,ClCb2r14O4xyoZg9X1,192.168.28.229,47476,192.168.28.1,53,udp,dns,0 days 00:00:00.004737,50,50,SF,T,T,0,Dd,1,78,1,78,
2024-12-16 10:07:29.119913101,CnYa2W3ar2kMZORrVb,192.168.28.229,45171,192.168.28.1,53,udp,dns,0 days 00:00:00.003653,55,55,SF,T,T,0,Dd,1,83,1,83,
2024-12-16 10:07:29.214473009,CpAbwU1zGC9wwSqWd6,192.168.28.229,57884,192.168.28.1,53,udp,dns,0 days 00:00:00.004328,44,44,SF,T,T,0,Dd,1,72,1,72,
2024-12-16 10:07:31.738157988,Cu3qjx2pM1DvXbc95j,192.168.28.229,55949,192.168.28.1,53,udp,dns,0 days 00:00:00.002624,34,186,SF,T,T,0,Dd,1,62,1,214,
2024-12-16 10:07:31.738426924,COWszG49lvd8Won7R9,192.168.28.229,47873,192.168.28.1,53,udp,dns,0 days 00:00:00.005040,34,170,SF,T,T,0,Dd,1,62,1,198,
2024-12-16 10:07:32.047117949,CkBRnL12eh8yEr2Yka,192.168.28.229,56959,192.168.28.1,53,udp,dns,0 days 00:00:00.004399,46,46,SF,T,T,0,Dd,1,74,1,74,
2024-12-16 10:07:36.364645004,C38Yul23bhx0MYBd7,192.168.28.229,47553,192.168.28.1,53,udp,dns,0 days 00:00:00.007558,34,34,SF,T,T,0,Dd,1,62,1,62,
2024-12-16 10:07:36.371550083,Cfbvmh2LIEAA4TZI6g,192.168.28.229,58121,192.168.28.1,53,udp,dns,0 days 00:00:00.006814,33,169,SF,T,T,0,Dd,1,61,1,197,
2024-12-16 10:07:36.420793056,CFSqZ54cA6vtddLVBe,192.168.28.229,56098,192.168.28.1,53,udp,dns,0 days 00:00:00.008218,34,34,SF,T,T,0,Dd,1,62,1,62,
2024-12-16 10:07:36.421077967,CUPnQk2M4bxAfDcyYf,192.168.28.229,52466,192.168.28.1,53,udp,dns,0 days 00:00:00.007952,33,169,SF,T,T,0,Dd,1,61,1,197,
2024-12-16 10:07:36.567838907,CNvZjAVKtBpl8Dfc6,192.168.28.229,33748,192.168.28.1,53,udp,dns,0 days 00:00:00.006321,34,34,SF,T,T,0,Dd,1,62,1,62,
2024-12-16 10:07:36.575201988,Cyoejq4JfKvQyZWb4g,192.168.28.229,47703,192.168.28.1,53,udp,dns,0 days 00:00:00.006384,34,34,SF,T,T,0,Dd,1,62,1,62,
2024-12-16 10:07:36.620484114,Cv1KHJ28QGBzbQ1S2j,192.168.28.229,48584,192.168.28.1,53,udp,dns,0 days 00:00:00.006467,34,34,SF,T,T,0,Dd,1,62,1,62,
2024-12-16 10:07:36.712985992,C4Jw514tKvSAew77wh,192.168.28.229,53712,192.168.28.1,53,udp,dns,0 days 00:00:00.007510,34,34,SF,T,T,0,Dd,1,62,1,62,
2024-12-16 10:07:36.781666040,CQdxcN3Rj9OJePVeAe,192.168.28.229,58777,192.168.28.1,53,udp,dns,0 days 00:00:00.006066,34,34,SF,T,T,0,Dd,1,62,1,62,
2024-12-16 10:07:36.789274931,C4nYR63IU0ee1zDvqk,192.168.28.229,41472,192.168.28.1,53,udp,dns,0 days 00:00:00.005881,34,34,SF,T,T,0,Dd,1,62,1,62,
2024-12-16 10:07:37.140677929,Cs77Ye4M716HiWHGB1,192.168.28.229,59843,192.168.28.1,53,udp,dns,0 days 00:00:00.007752,34,34,SF,T,T,0,Dd,1,62,1,62,
2024-12-16 10:07:37.249140978,CjBegn8h65g9Uypj4,192.168.28.229,34538,192.168.28.1,53,udp,dns,0 days 00:00:00.006443,34,34,SF,T,T,0,Dd,1,62,1,62,
2024-12-16 10:07:37.964495897,CaMa2z3nCZveWbWTa1,192.168.28.229,54421,192.168.28.1,53,udp,dns,0 days 00:00:00.007581,34,34,SF,T,T,0,Dd,1,62,1,62,
2024-12-16 10:07:38.352668047,CQUoDi2uvmy9WPQ6Wd,192.168.28.229,53476,192.168.28.1,53,udp,dns,0 days 00:00:00.007868,34,34,SF,T,T,0,Dd,1,62,1,62,
2024-12-16 10:07:38.572638988,CHbCAMQ6Cfi3GEKzl,192.168.28.229,53554,192.168.28.1,53,udp,dns,0 days 00:00:00.008125,34,34,SF,T,T,0,Dd,1,62,1,62,
2024-12-16 10:07:38.620873928,CrVBaJ1MyqkqSnjns5,192.168.28.229,60091,192.168.28.1,53,udp,dns,0 days 00:00:00.006012,34,34,SF,T,T,0,Dd,1,62,1,62,
2024-12-16 10:07:38.627789021,CxcDUv4anAoeywW1Ea,192.168.28.229,60188,192.168.28.1,53,udp,dns,0 days 00:00:00.007866,34,34,SF,T,T,0,Dd,1,62,1,62,
2024-12-16 10:07:39.502418995,CoR4Mr3iVvraUWjHDi,192.168.28.229,46158,192.168.28.1,53,udp,dns,0 days 00:00:00.009407,34,34,SF,T,T,0,Dd,1,62,1,62,
2024-12-16 10:07:39.786349058,CF3j6l3QEipzlXnsxc,192.168.28.229,53708,192.168.28.1,53,udp,dns,0 days 00:00:00.007580,34,34,SF,T,T,0,Dd,1,62,1,62,
2024-12-16 10:07:40.676640034,Ch3ll81RGXebtRqomg,192.168.28.229,53324,192.168.28.1,53,udp,dns,0 days 00:00:00.007300,34,34,SF,T,T,0,Dd,1,62,1,62,
2024-12-16 10:07:41.100805998,CXvK4k4DpKhxdeMp38,192.168.28.229,43386,192.168.28.1,53,udp,dns,0 days 00:00:00.006059,34,34,SF,T,T,0,Dd,1,62,1,62,
2024-12-16 10:07:42.675187111,C4uvZK39gheX1kQUS2,192.168.28.229,46989,192.168.28.1,53,udp,dns,0 days 00:00:00.004197,34,34,SF,T,T,0,Dd,1,62,1,62,
2024-12-16 10:07:42.676625013,CDLvWo2habUGd8VnY1,192.168.28.229,52277,192.168.28.1,53,udp,dns,0 days 00:00:00.006818,33,169,SF,T,T,0,Dd,1,61,1,197,
2024-12-16 10:07:43.065285921,CyGavq2YGa0Sjuu1G6,192.168.28.229,33270,192.168.28.1,53,udp,dns,0 days 00:00:00.008586,47,383,SF,T,T,0,Dd,1,75,1,411,
2024-12-16 10:07:45.681060076,CwffOm5QrvlucdUN1,192.168.28.229,45844,192.168.28.1,53,udp,dns,0 days 00:00:00.008539,38,174,SF,T,T,0,Dd,1,66,1,202,
2024-12-16 10:07:45.887893915,CLR7xN1PFQtyrlx7Mi,192.168.28.229,45488,192.168.28.1,53,udp,dns,0 days 00:00:00.006434,46,46,SF,T,T,0,Dd,1,74,1,74,
2024-12-16 10:07:46.674770117,CGX8bZ1fsyqK2TBrF2,192.168.28.229,42533,192.168.28.1,53,udp,dns,0 days 00:00:00.008641,33,33,SF,T,T,0,Dd,1,61,1,61,
2024-12-16 10:07:47.759398937,Cyjg9s4Ug3ozijdfNl,192.168.28.229,42336,192.168.28.1,53,udp,dns,0 days 00:00:00.006762,23,23,SF,T,T,0,Dd,1,51,1,51,
2024-12-16 10:08:05.711240053,CE7TUv3VWPFKep8wkh,192.168.28.229,58004,192.168.28.1,53,udp,dns,0 days 00:00:00.008133,33,169,SF,T,T,0,Dd,1,61,1,197,
2024-12-16 10:08:05.724348068,CaKYIb2TcXcpV3vWIc,192.168.28.229,42436,192.168.28.1,53,udp,dns,0 days 00:00:00.006766,44,180,SF,T,T,0,Dd,1,72,1,208,
2024-12-16 10:08:22.244431019,C4OgZNzbme3bEiEvb,192.168.28.229,36294,192.168.28.1,53,udp,dns,0 days 00:00:00.006279,52,204,SF,T,T,0,Dd,1,80,1,232,
2024-12-16 10:07:39.001014947,CdrISI15q6TCzzmB7c,192.168.28.11,61949,255.255.255.255,8610,udp,,0 days 00:00:00.000020,32,0,S0,T,T,0,D,2,88,0,0,
2024-12-16 10:07:43.095566034,CssBafMkJnZ9JRTX8,192.168.28.208,55824,255.255.255.255,8610,udp,,0 days 00:00:00.000021,32,0,S0,T,T,0,D,2,88,0,0,
2024-12-16 10:08:10.847006083,CnGmJA179kFu6JQQ9l,192.168.28.11,49685,255.255.255.255,8610,udp,,0 days 00:00:00.000041,32,0,S0,T,T,0,D,2,88,0,0,
2024-12-16 10:08:14.738533020,CFj6ztA8FU6V7ThYc,192.168.28.208,56992,255.255.255.255,8610,udp,,0 days 00:00:00.000055,32,0,S0,T,T,0,D,2,88,0,0,
2024-12-16 10:09:05.964726925,CLjSGm3Q1l2p1DxJZ9,192.168.28.229,58820,192.168.28.1,53,udp,dns,0 days 00:00:00.007597,28,180,SF,T,T,0,Dd,1,56,1,208,
2024-12-16 10:09:05.964960098,CT8mv64kOeym0rRBC2,192.168.28.229,32874,192.168.28.1,53,udp,dns,0 days 00:00:00.007330,28,189,SF,T,T,0,Dd,1,56,1,217,
2024-12-16 10:09:19.061599970,CknOjB3KNFBifp10F8,192.168.28.229,43861,192.168.28.1,53,udp,dns,0 days 00:00:00.005001,47,383,SF,T,T,0,Dd,1,75,1,411,
2024-12-16 10:08:42.593697071,C6yFy3QpiAUCqggNi,192.168.28.11,51332,255.255.255.255,8610,udp,,0 days 00:00:00.000054,32,0,S0,T,T,0,D,2,88,0,0,
2024-12-16 10:08:46.382179022,C9jgyw4gkEHW3P6l9d,192.168.28.208,50184,255.255.255.255,8610,udp,,0 days 00:00:00.000013,32,0,S0,T,T,0,D,2,88,0,0,
2024-12-16 10:09:14.338854074,C90ZpY37NSciCvH7U5,192.168.28.11,55605,255.255.255.255,8610,udp,,0 days 00:00:00.000050,32,0,S0,T,T,0,D,2,88,0,0,
2024-12-16 10:09:18.023966074,C9KpKo4DEUcDsZSif9,192.168.28.208,53425,255.255.255.255,8610,udp,,0 days 00:00:00.000049,32,0,S0,T,T,0,D,2,88,0,0,
2024-12-16 10:09:46.085095882,C1JhwMjIXUKFsRX7,192.168.28.11,60546,255.255.255.255,8610,udp,,0 days 00:00:00.000053,32,0,S0,T,T,0,D,2,88,0,0,
2024-12-16 10:09:49.668431044,CZFP2SyEsEVg0Vzsh,192.168.28.208,60486,255.255.255.255,8610,udp,,0 days 00:00:00.000067,32,0,S0,T,T,0,D,2,88,0,0,
2024-12-16 10:10:17.829546928,CdHJwT25xgXhifMPf4,192.168.28.11,59797,255.255.255.255,8610,udp,,0 days 00:00:00.000050,32,0,S0,T,T,0,D,2,88,0,0,
2024-12-16 10:10:21.311199903,Cax5ckPExPxP9Q6a6,192.168.28.208,64384,255.255.255.255,8610,udp,,0 days 00:00:00.000052,32,0,S0,T,T,0,D,2,88,0,0,
2024-12-16 10:10:49.572550058,C5L5zT1fU13ikAUNmf,192.168.28.11,60633,255.255.255.255,8610,udp,,0 days 00:00:00.000056,32,0,S0,T,T,0,D,2,88,0,0,
2024-12-16 10:10:53.055800915,CIbDx31PVpGftps5bd,192.168.28.208,57850,255.255.255.255,8610,udp,,0 days 00:00:00.000056,32,0,S0,T,T,0,D,2,88,0,0,
2024-12-16 10:11:56.686310053,ClmkasryN0yjYaPU5,192.168.28.229,46752,192.168.28.1,53,udp,dns,0 days 00:00:00.004544,52,204,SF,T,T,0,Dd,1,80,1,232,
2024-12-16 10:11:56.686599016,CRbGF64lsbRHMmQvQl,192.168.28.229,51171,192.168.28.1,53,udp,dns,0 days 00:00:00.004302,52,188,SF,T,T,0,Dd,1,80,1,216,
2024-12-16 10:12:05.709100008,CZQsWe2u17FOxH7Uo6,192.168.28.229,57421,192.168.28.1,53,udp,dns,0 days 00:00:00.006418,34,186,SF,T,T,0,Dd,1,62,1,214,
2024-12-16 10:12:05.709250927,CVXSVpbdOi5JRxetf,192.168.28.229,35194,192.168.28.1,53,udp,dns,0 days 00:00:00.006282,34,170,SF,T,T,0,Dd,1,62,1,198,
2024-12-16 10:11:21.319910049,CViMop3oRhe7F9ARI5,192.168.28.11,56817,255.255.255.255,8610,udp,,0 days 00:00:00.000051,32,0,S0,T,T,0,D,2,88,0,0,
2024-12-16 10:12:12.681068897,CX2ZcH2jgQyK9tLDb9,192.168.28.229,37560,192.168.28.1,53,udp,dns,0 days 00:00:00.006129,37,189,SF,T,T,0,Dd,1,65,1,217,
2024-12-16 10:12:12.681365013,CE7NMV3kIOVVB63iP1,192.168.28.229,51391,192.168.28.1,53,udp,dns,0 days 00:00:00.005867,37,173,SF,T,T,0,Dd,1,65,1,201,
2024-12-16 10:12:13.061728954,CkyWwZ1mw0IXqqgZR3,192.168.28.229,33627,192.168.28.1,53,udp,dns,0 days 00:00:00.008189999,47,239,SF,T,T,0,Dd,1,75,1,267,
2024-12-16 10:11:24.697369099,COSi2Y2sF1UGKzuyg1,192.168.28.208,50533,255.255.255.255,8610,udp,,0 days 00:00:00.000055,32,0,S0,T,T,0,D,2,88,0,0,
2024-12-16 10:12:16.462208986,CKqDXW3DS9u128IF63,192.168.28.229,57851,192.168.28.1,53,udp,dns,0 days 00:00:00.005794,38,174,SF,T,T,0,Dd,1,66,1,202,
2024-12-16 10:12:17.681143045,CGBYxM1HurGIUIBBm,192.168.28.229,44260,192.168.28.1,53,udp,dns,0 days 00:00:00.009546,38,174,SF,T,T,0,Dd,1,66,1,202,
2024-12-16 10:12:24.753642082,CVJLTAEbsGQZ4qEL6,192.168.28.229,39575,192.168.28.1,53,udp,dns,0 days 00:00:00.005857,45,61,SF,T,T,0,Dd,1,73,1,89,
2024-12-16 10:12:24.753943920,CIluWsVQxyMicXOV3,192.168.28.229,41936,192.168.28.1,53,udp,dns,0 days 00:00:00.005611,45,45,SF,T,T,0,Dd,1,73,1,73,
2024-12-16 10:12:27.679466963,CLT1wS2zIWA4gxKau2,192.168.28.229,55181,192.168.28.1,53,udp,dns,0 days 00:00:00.007344,33,49,SF,T,T,0,Dd,1,61,1,77,
2024-12-16 10:12:27.679908037,CIZCgAnSFUh4UKpS2,192.168.28.229,52284,192.168.28.1,53,udp,dns,0 days 00:00:00.006935,33,33,SF,T,T,0,Dd,1,61,1,61,
2024-12-16 10:11:53.062546967,C62gsd4JmF8nLYv8jh,192.168.28.11,54209,255.255.255.255,8610,udp,,0 days 00:00:00.000061,32,0,S0,T,T,0,D,2,88,0,0,
2024-12-16 10:12:55.733153105,Ciytqw3vXEUqoE8Ual,192.168.28.229,40598,192.168.28.1,53,udp,dns,0 days 00:00:00.006601,37,37,SF,T,T,0,Dd,1,65,1,65,
2024-12-16 10:12:24.808595896,CjmV2X2L9pTlqrqtQ5,192.168.28.11,53472,255.255.255.255,8610,udp,,0 days 00:00:00.000043,32,0,S0,T,T,0,D,2,88,0,0,
2024-12-16 10:12:28.083702087,CPLWKD2k0JKCxtagn4,192.168.28.208,53338,255.255.255.255,8610,udp,,0 days 00:00:00.000054,32,0,S0,T,T,0,D,2,88,0,0,
2024-12-16 10:12:56.552741051,CyLUHt2tbOaRIH9C43,192.168.28.11,51764,255.255.255.255,8610,udp,,0 days 00:00:00.000055,32,0,S0,T,T,0,D,2,88,0,0,
2024-12-16 10:12:59.726452112,CesFHt2Vbag8lJgA21,192.168.28.208,62931,255.255.255.255,8610,udp,,0 days 00:00:00.000027,32,0,S0,T,T,0,D,2,88,0,0,
2024-12-16 10:13:51.516886949,CX7JnO1prnXdalNPV1,192.168.28.229,52930,192.168.28.1,53,udp,dns,0 days 00:00:00.005731,33,33,SF,T,T,0,Dd,1,61,1,61,
2024-12-16 10:13:52.743127108,CHWmmt4IWBpzUWAyZ1,192.168.28.229,53037,192.168.28.1,53,udp,dns,0 days 00:00:00.005783,28,28,SF,T,T,0,Dd,1,56,1,56,
2024-12-16 10:13:57.385324001,CZxPQk1TNNRfTlTXHl,192.168.28.229,54268,192.168.28.1,53,udp,dns,0 days 00:00:00.005386,28,28,SF,T,T,0,Dd,1,56,1,56,
2024-12-16 10:13:28.298074007,Cn16MM3ObseMb6DSjj,192.168.28.11,63966,255.255.255.255,8610,udp,,0 days 00:00:00.000064999,32,0,S0,T,T,0,D,2,88,0,0,
2024-12-16 10:13:31.368794918,CWptO549XbPBSsVS5a,192.168.28.208,57782,255.255.255.255,8610,udp,,0 days 00:00:00.000052,32,0,S0,T,T,0,D,2,88,0,0,
2024-12-16 10:14:00.043416977,C8tyu54AaTeYcjXgwl,192.168.28.11,50328,255.255.255.255,8610,udp,,0 days 00:00:00.000052,32,0,S0,T,T,0,D,2,88,0,0,
2024-12-16 10:14:03.114309072,C06De7aMUoJz6Drsl,192.168.28.208,64735,255.255.255.255,8610,udp,,0 days 00:00:00.000054,32,0,S0,T,T,0,D,2,88,0,0,
2024-12-16 10:15:04.425883055,Cd1MzZ3Kf68Q0uhpX9,192.168.28.229,38417,192.168.28.1,53,udp,dns,0 days 00:00:00.008107,33,33,SF,T,T,0,Dd,1,61,1,61,
